Name,Team,Age,Position,Apps,Mins,Goals,Assists,SpG,KeyP,Drb_x,Fouled,Off,Disp,UnsTch,Rating,Tackles,Inter,Fouls,Offsides,Clear,Drb_y,Blocks,AvgP,PS%,year
Matt Ritchie,Newcastle,33,Midfielder,35,2812,3,5,1.6857142857142855,1.4857142857142858,0.4571428571428571,1.0285714285714285,0.0857142857142857,0.8571428571428571,1.4,6.836857142857142,1.3142857142857145,1.0,1.0571428571428572,0.0571428571428571,1.5142857142857142,1.1142857142857143,0.1428571428571428,29.88571428571429,72.46653919694073,2017
Daley Blind,Man Utd,33,Defender,7,361,0,0,0.4285714285714285,0.5714285714285714,0.1428571428571428,0.5714285714285714,0.0,0.4285714285714285,0.5714285714285714,6.8357142857142845,0.8571428571428571,1.0,0.5714285714285714,0.0,1.7142857142857142,0.7142857142857143,0.0,32.0,85.26785714285714,2017
Claudio Bravo,Man City,40,Goalkeeper,3,225,0,0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,6.833333333333333,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,18.33333333333333,90.9090909090909,2017
David de Gea,Man Utd,32,Goalkeeper,37,3330,0,0,0.0,0.027027027027027,0.027027027027027,0.1081081081081081,0.0,0.0,0.0,6.832702702702704,0.0,0.0,0.0,0.0,0.4054054054054054,0.027027027027027,0.0,25.45945945945946,57.53715498938429,2017
Robert Elliot,Newcastle,37,Goalkeeper,16,1440,0,0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,6.828125,0.0,0.0,0.0,0.0,1.0625,0.0625,0.0,30.6875,53.56415478615071,2017
Eldin Jakupovic,Leicester,38,Goalkeeper,2,180,0,0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,6.825,0.0,0.0,0.0,0.0,2.5,0.0,0.0,21.5,53.48837209302325,2017
Jack Wilshere,Arsenal,31,Midfielder,20,1188,1,3,0.75,0.75,2.25,1.85,0.05,1.25,1.2,6.8245000000000005,0.75,0.4,0.75,0.0,0.25,0.8,0.1,40.4,86.38613861386139,2017
Phil Jagielka,Everton,41,Defender,25,2065,0,0,0.28,0.04,0.04,0.6,0.0,0.16,0.32,6.821200000000001,1.32,1.56,0.32,0.44,7.08,0.52,0.8,38.64,75.87991718426501,2017
Jesse Lingard,Man Utd,30,Midfielder,33,1823,8,5,1.696969696969697,0.7878787878787878,0.8484848484848485,1.0909090909090908,0.1212121212121212,0.5757575757575758,1.5454545454545454,6.818787878787878,0.9090909090909092,0.2727272727272727,1.0303030303030305,0.0,0.303030303030303,0.6666666666666666,0.0909090909090909,28.24242424242424,87.76824034334764,2017
Joel Ward,Crystal Palace,33,Defender,19,1616,0,1,0.2631578947368421,0.4210526315789473,0.4210526315789473,1.5263157894736843,0.0526315789473684,0.5263157894736842,1.0,6.817368421052632,1.8421052631578947,1.4736842105263157,1.3157894736842106,0.4736842105263157,3.210526315789474,0.631578947368421,0.5789473684210527,35.8421052631579,71.80616740088107,2017
Ben Chilwell,Leicester,26,Defender,24,1852,0,2,0.25,0.875,1.2916666666666667,0.9583333333333334,0.1666666666666666,0.75,1.7083333333333333,6.817083333333333,1.5,1.1666666666666667,0.5416666666666666,0.25,2.583333333333333,0.7083333333333334,0.1666666666666666,37.54166666666666,73.91786903440621,2017
Christian Fuchs,Leicester,37,Defender,25,1918,0,1,0.44,0.72,0.36,0.16,0.0,0.4,0.36,6.8132,1.64,2.32,0.48,0.24,2.8,1.04,0.12,35.84,74.10714285714286,2017
Pascal Gross,Brighton,32,Midfielder,38,2949,7,8,1.1578947368421053,2.1578947368421053,0.2631578947368421,0.5263157894736842,0.2368421052631578,1.0263157894736843,1.6578947368421053,6.812631578947367,0.9473684210526316,0.3947368421052631,0.868421052631579,0.0,0.5,1.5,0.131578947368421,31.973684210526315,76.21399176954733,2017
Alfie Mawson,Swansea,29,Defender,38,3420,2,1,0.5263157894736842,0.131578947368421,0.6052631578947368,0.2894736842105263,0.0263157894736842,0.3684210526315789,0.3421052631578947,6.811842105263157,0.8421052631578947,0.9210526315789472,0.5,0.5526315789473685,5.842105263157895,0.2894736842105263,0.8421052631578947,45.89473684210526,81.13532110091744,2017
Mason Holgate,Everton,26,Defender,15,1183,0,0,0.4,0.4666666666666667,0.5333333333333333,0.8,0.0666666666666666,0.2,0.7333333333333333,6.8100000000000005,1.5333333333333334,1.5333333333333334,0.8,0.2,5.466666666666667,0.7333333333333333,0.6,31.666666666666668,67.36842105263158,2017
Marvin Zeegelaar,Watford,33,Defender,12,995,0,1,0.0,0.5833333333333334,1.25,0.75,0.0,0.8333333333333334,0.9166666666666666,6.81,1.9166666666666667,1.6666666666666667,1.4166666666666667,0.25,2.083333333333333,1.0833333333333333,0.0833333333333333,35.166666666666664,79.85781990521326,2017
Ragnar Klavan,Liverpool,37,Defender,19,1449,1,0,0.0526315789473684,0.2105263157894736,0.2105263157894736,0.631578947368421,0.0,0.1052631578947368,0.4210526315789473,6.81,0.7368421052631579,0.7894736842105263,0.3684210526315789,0.5263157894736842,4.315789473684211,0.3157894736842105,0.2631578947368421,63.05263157894737,90.65108514190318,2017
Mark Noble,West Ham,36,Midfielder,29,2405,4,0,0.5172413793103449,0.6896551724137931,0.6896551724137931,1.5862068965517242,0.0689655172413793,0.7586206896551724,0.7931034482758621,6.809310344827588,2.103448275862069,1.6896551724137931,0.9655172413793104,0.0,0.7241379310344828,2.0689655172413794,0.3448275862068966,45.6551724137931,83.91238670694864,2017
Mamadou Sakho,Crystal Palace,33,Defender,19,1599,1,2,0.1578947368421052,0.1052631578947368,0.3157894736842105,0.4736842105263157,0.0,0.2105263157894736,0.631578947368421,6.80842105263158,1.105263157894737,1.5789473684210529,0.1578947368421052,0.3684210526315789,5.2105263157894735,0.3684210526315789,0.5789473684210527,38.89473684210526,85.52097428958051,2017
Cheikhou Kouyate,West Ham,33,Midfielder,33,2803,2,3,0.696969696969697,0.4848484848484848,0.6060606060606061,1.2424242424242424,0.1818181818181818,0.8787878787878788,1.4848484848484849,6.804545454545454,2.1515151515151514,0.9696969696969696,1.3636363636363635,0.0909090909090909,1.4848484848484849,1.181818181818182,0.3333333333333333,28.90909090909091,75.9958071278826,2017
Marc Albrighton,Leicester,33,Midfielder,34,2544,2,7,0.5882352941176471,1.3823529411764706,1.5294117647058822,0.7647058823529411,0.0588235294117647,1.1176470588235294,1.3823529411764706,6.802941176470588,1.5294117647058822,0.7941176470588235,0.5882352941176471,0.0588235294117647,0.7352941176470589,1.0588235294117647,0.1176470588235294,29.558823529411764,67.16417910447761,2017
Gerard Deulofeu,Watford,29,Forward,7,438,1,0,1.1428571428571428,1.5714285714285714,2.4285714285714284,0.7142857142857143,0.1428571428571428,1.0,2.2857142857142856,6.802857142857143,0.7142857142857143,0.5714285714285714,0.4285714285714285,0.0,0.2857142857142857,1.2857142857142858,0.0,20.285714285714285,74.64788732394366,2017
Andreas Christensen,Chelsea,27,Defender,27,2071,0,0,0.4444444444444444,0.1481481481481481,0.1851851851851851,0.4814814814814814,0.037037037037037,0.037037037037037,0.3333333333333333,6.799259259259257,0.9629629629629628,1.4074074074074074,0.2962962962962963,0.4074074074074074,3.851851851851852,0.1851851851851851,0.6296296296296297,49.96296296296296,93.40252038547072,2017
Alberto Moreno,Liverpool,31,Defender,16,1264,0,0,0.75,0.9375,0.375,1.1875,0.0,0.25,0.4375,6.798125,2.1875,0.75,0.5,0.3125,2.4375,1.0,0.125,48.9375,84.2911877394636,2017
Yohan Cabaye,Crystal Palace,37,Midfielder,31,2389,0,1,1.2258064516129032,1.3548387096774193,0.3225806451612903,0.7419354838709677,0.032258064516129,0.935483870967742,1.1935483870967742,6.798064516129034,2.2580645161290325,2.548387096774193,1.1290322580645162,0.0,0.9032258064516128,2.3548387096774195,0.1290322580645161,41.70967741935484,82.36658932714617,2017
Patrick van Aanholt,Crystal Palace,33,Defender,28,2186,5,1,1.1785714285714286,0.6428571428571429,0.9285714285714286,0.3571428571428571,0.1071428571428571,0.6428571428571429,1.3214285714285714,6.7957142857142845,1.6785714285714286,1.6785714285714286,0.6428571428571429,0.2142857142857142,2.0,0.6428571428571429,0.1785714285714285,31.5,77.21088435374149,2017
Jack Stephens,Southampton,29,Defender,22,1980,2,0,0.5,0.1818181818181818,0.7727272727272727,0.5,0.0909090909090909,0.2272727272727272,0.5454545454545454,6.793636363636364,1.318181818181818,1.8636363636363635,0.5909090909090909,0.5,4.7727272727272725,0.5454545454545454,0.8181818181818182,42.18181818181818,75.53879310344827,2017
Dale Stephens,Brighton,34,Midfielder,36,3240,0,3,0.5277777777777778,0.4722222222222222,0.5,0.4722222222222222,0.0,0.5,0.8055555555555556,6.790555555555554,2.833333333333333,1.75,1.3888888888888888,0.0555555555555555,1.8611111111111112,2.25,0.4444444444444444,48.75,83.87464387464388,2017
Hector Bellerin,Arsenal,28,Defender,35,3051,2,3,0.8285714285714286,0.9428571428571428,0.7142857142857143,0.2,0.1142857142857142,0.8857142857142857,1.1428571428571428,6.790285714285713,1.6285714285714286,0.6571428571428571,1.0285714285714285,0.0857142857142857,2.0285714285714285,0.7714285714285715,0.2285714285714285,52.62857142857143,84.85342019543974,2017
Chris Wood,Burnley,31,Forward,24,1634,10,1,1.625,0.4583333333333333,0.25,0.6666666666666666,1.125,1.4583333333333333,2.375,6.789583333333333,0.2916666666666667,0.0,0.75,0.0,0.6666666666666666,0.4166666666666667,0.1666666666666666,17.291666666666668,60.24096385542169,2017
Ciaran Clark,Newcastle,33,Defender,20,1745,2,1,0.55,0.2,0.2,0.65,0.0,0.1,0.35,6.787999999999999,1.25,0.85,0.85,0.9,7.0,0.5,0.5,34.95,71.67381974248927,2017
Georginio Wijnaldum,Liverpool,32,Midfielder,33,2387,1,2,1.1515151515151516,0.6666666666666666,1.2727272727272727,0.5151515151515151,0.1212121212121212,1.0909090909090908,1.0303030303030305,6.787272727272727,1.0303030303030305,0.7575757575757576,0.3939393939393939,0.1212121212121212,0.5757575757575758,0.3636363636363636,0.0606060606060606,38.36363636363637,89.88941548183254,2017
Anthony Knockaert,Brighton,31,Midfielder,33,2427,3,1,1.393939393939394,0.9696969696969696,1.8484848484848484,0.696969696969697,0.2424242424242424,0.9090909090909092,1.3636363636363635,6.786969696969699,1.181818181818182,0.696969696969697,0.6666666666666666,0.0,0.3939393939393939,1.181818181818182,0.0909090909090909,29.818181818181817,83.33333333333334,2017
Bernardo Silva,Man City,29,Midfielder,35,1520,6,4,0.7142857142857143,0.8857142857142857,0.8285714285714286,0.7714285714285715,0.0,0.7428571428571429,0.8,6.78657142857143,0.7714285714285715,0.2857142857142857,0.2571428571428571,0.0,0.2857142857142857,0.6857142857142857,0.0285714285714285,26.714285714285715,86.95187165775401,2017
James Milner,Liverpool,37,Midfielder,32,1764,0,3,0.65625,1.0625,0.375,0.6875,0.0,0.65625,0.65625,6.7825000000000015,1.8125,0.65625,0.90625,0.09375,0.6875,0.75,0.15625,46.25,86.41891891891892,2017
Dusan Tadic,Southampton,34,Forward,36,2813,6,3,1.1111111111111112,1.6388888888888888,1.5277777777777777,1.4444444444444444,0.2777777777777778,1.9166666666666667,2.138888888888889,6.782222222222222,1.2777777777777777,0.5277777777777778,1.2777777777777777,0.0,0.5,0.6666666666666666,0.0555555555555555,30.86111111111111,74.79747974797479,2017
Jonny Evans,WBA,35,Defender,28,2273,2,2,0.3571428571428571,0.2857142857142857,0.3571428571428571,0.9642857142857144,0.0,0.2142857142857142,0.3571428571428571,6.777857142857145,1.0357142857142858,1.7142857142857142,0.9285714285714286,0.1428571428571428,4.5,0.6785714285714286,0.4642857142857143,34.32142857142857,80.02081165452654,2017
Steve Mounie,Huddersfield,28,Forward,28,1858,7,1,1.75,0.6071428571428571,0.4642857142857143,0.5714285714285714,0.8214285714285714,2.107142857142857,2.0,6.777857142857142,0.3928571428571428,0.25,1.0,0.0357142857142857,1.0357142857142858,0.6785714285714286,0.1071428571428571,18.678571428571427,61.95028680688337,2017
Adrian,West Ham,36,Goalkeeper,19,1710,0,0,0.0,0.0,0.0,0.1578947368421052,0.0,0.0,0.0,6.775263157894736,0.1052631578947368,0.0,0.0526315789473684,0.0,1.105263157894737,0.1578947368421052,0.0,27.36842105263158,42.5,2017
Salomon Rondon,WBA,33,Forward,36,2772,7,3,2.1944444444444446,0.6388888888888888,1.3055555555555556,1.5277777777777777,0.7777777777777778,2.9722222222222223,3.5277777777777777,6.7736111111111095,0.3888888888888889,0.4166666666666667,1.1666666666666667,0.0,0.5555555555555556,0.5833333333333334,0.0,23.13888888888889,66.86674669867946,2017
Steven Defour,Burnley,35,Midfielder,24,2009,1,1,0.7916666666666666,0.7916666666666666,0.5416666666666666,0.2916666666666667,0.0,0.2916666666666667,0.9583333333333334,6.767916666666667,1.375,1.9166666666666667,0.5416666666666666,0.0,0.75,1.5,0.2916666666666667,42.333333333333336,83.75984251968504,2017
Calum Chambers,Arsenal,28,Defender,12,869,0,0,0.8333333333333334,0.1666666666666666,0.5833333333333334,0.4166666666666667,0.0,0.5,0.75,6.765000000000001,1.4166666666666667,1.5,0.8333333333333334,0.5833333333333334,3.6666666666666665,0.75,0.9166666666666666,50.0,83.33333333333334,2017
Aleksandar Dragovic,Leicester,32,Defender,11,767,0,0,0.0909090909090909,0.0,0.0909090909090909,0.2727272727272727,0.0,0.1818181818181818,0.0909090909090909,6.764545454545455,1.181818181818182,1.4545454545454546,0.6363636363636364,0.7272727272727273,3.8181818181818175,0.5454545454545454,0.7272727272727273,30.63636363636364,85.16320474777447,2017
Daryl Janmaat,Watford,34,Defender,23,1822,3,0,1.0434782608695652,0.5217391304347826,0.4347826086956521,0.1739130434782608,0.0434782608695652,0.391304347826087,0.5652173913043478,6.763478260869564,2.0,1.434782608695652,0.6086956521739131,0.217391304347826,2.3043478260869565,1.3043478260869563,0.217391304347826,33.391304347826086,75.91145833333334,2017
Jonathan Hogg,Huddersfield,34,Midfielder,30,2408,0,0,0.4,0.3,0.2666666666666666,1.0,0.0,0.5666666666666667,0.8333333333333334,6.762666666666666,3.1,2.333333333333333,1.0666666666666669,0.1333333333333333,1.5,2.1,0.4,47.1,85.13800424628451,2017
Jack Butland,Stoke,30,Goalkeeper,35,3150,0,0,0.0,0.0285714285714285,0.0,0.0857142857142857,0.0,0.0,0.0571428571428571,6.762571428571429,0.0285714285714285,0.0285714285714285,0.0,0.0,1.1428571428571428,0.0,0.0,33.4,46.10778443113773,2017
Jose Holebas,Watford,39,Defender,28,2382,0,4,0.6071428571428571,1.3928571428571428,0.8214285714285714,0.6428571428571429,0.0357142857142857,0.7857142857142857,1.0,6.761071428571427,1.821428571428572,1.0357142857142858,1.3214285714285714,0.3571428571428571,2.892857142857143,0.9285714285714286,0.2857142857142857,34.214285714285715,68.37160751565762,2017
Federico Fernandez,Swansea,34,Defender,30,2677,1,1,0.2666666666666666,0.2,0.0333333333333333,0.7,0.0666666666666666,0.1333333333333333,0.2,6.758666666666668,1.3333333333333333,1.2666666666666666,0.9666666666666668,0.8333333333333334,6.6,0.3333333333333333,0.9,40.333333333333336,82.31404958677686,2017
Mame Diouf,Stoke,35,Forward,35,2602,6,2,1.6857142857142855,0.6,0.3142857142857143,1.1142857142857143,0.6571428571428571,0.9714285714285714,1.5142857142857142,6.758,1.3714285714285714,0.4,1.0857142857142856,0.0,2.0,0.3714285714285714,0.0,15.914285714285716,57.27109515260324,2017
Paul Dummett,Newcastle,31,Defender,20,1603,0,0,0.2,0.3,0.0,0.55,0.0,0.1,0.2,6.758,1.4,1.15,0.4,0.5,4.6,0.65,0.5,29.95,69.44908180300501,2017
Marcus Rashford,Man Utd,25,Forward,35,1810,7,5,1.7428571428571429,0.6285714285714286,1.2857142857142858,0.4857142857142857,0.2571428571428571,0.8857142857142857,1.3142857142857145,6.756285714285716,0.4,0.2285714285714285,0.6,0.0,0.4,0.3428571428571428,0.0,16.457142857142856,78.29861111111111,2017
Kiko Femenia,Watford,32,Defender,23,1715,1,1,0.391304347826087,0.782608695652174,1.0869565217391304,0.9130434782608696,0.0869565217391304,0.5652173913043478,1.0434782608695652,6.755652173913042,1.565217391304348,1.4782608695652173,0.3043478260869565,0.0434782608695652,1.3043478260869563,0.5652173913043478,0.0869565217391304,34.52173913043478,83.24937027707809,2017
Charlie Taylor,Burnley,29,Defender,11,949,0,0,0.0,0.3636363636363636,0.7272727272727273,1.0909090909090908,0.0,0.2727272727272727,0.9090909090909092,6.752727272727273,1.4545454545454546,1.3636363636363635,0.6363636363636364,0.0909090909090909,3.5454545454545454,0.4545454545454545,0.4545454545454545,29.63636363636364,66.87116564417178,2017
DeAndre Yedlin,Newcastle,30,Defender,34,2842,0,2,0.1764705882352941,0.5588235294117647,0.8529411764705882,0.7647058823529411,0.2647058823529412,0.5294117647058824,0.7058823529411765,6.751470588235291,1.6764705882352942,1.2941176470588236,0.9411764705882352,0.2058823529411764,2.735294117647059,0.8235294117647058,0.2058823529411764,29.41176470588235,75.0,2017
Angelo Ogbonna,West Ham,35,Defender,32,2880,1,0,0.25,0.21875,0.28125,0.53125,0.0,0.125,0.25,6.75125,0.96875,1.8125,0.46875,0.46875,6.0,0.3125,0.84375,31.6875,79.78303747534517,2017
Davy Propper,Brighton,31,Midfielder,35,3120,0,4,1.0285714285714285,0.5428571428571428,1.0571428571428572,0.3142857142857143,0.0571428571428571,0.6571428571428571,1.2,6.750857142857142,2.057142857142857,1.6857142857142855,1.1714285714285717,0.0,1.9714285714285715,1.8571428571428568,0.3142857142857143,39.68571428571428,78.11375089992801,2017
James McArthur,Crystal Palace,35,Midfielder,33,2434,5,1,0.9090909090909092,0.6363636363636364,0.8181818181818182,0.8484848484848485,0.0,1.303030303030303,1.5151515151515151,6.74969696969697,1.7575757575757576,1.0909090909090908,1.3636363636363635,0.0303030303030303,1.121212121212121,1.1515151515151516,0.0606060606060606,32.42424242424242,79.06542056074767,2017
Petr Cech,Arsenal,41,Goalkeeper,34,3040,0,0,0.0,0.0,0.0588235294117647,0.1176470588235294,0.0,0.0,0.0294117647058823,6.747058823529412,0.0294117647058823,0.0,0.0,0.0,1.2941176470588236,0.0,0.0,23.852941176470587,65.35141800246609,2017
Pablo Zabaleta,West Ham,38,Defender,37,3291,0,1,0.1621621621621621,0.4594594594594595,0.1891891891891892,0.918918918918919,0.027027027027027,0.3513513513513513,0.6486486486486487,6.744054054054054,2.5945945945945947,1.648648648648649,0.8918918918918919,0.027027027027027,3.351351351351352,1.351351351351351,0.3513513513513513,31.16216216216216,73.20034692107545,2017
Danny Rose,Tottenham,33,Defender,10,802,0,1,0.7,1.0,1.1,2.4,0.0,0.8,1.4,6.744,1.5,0.9,1.2,0.2,1.0,0.7,0.6,37.8,81.48148148148148,2017
Hugo Lloris,Tottenham,36,Goalkeeper,36,3240,0,0,0.0,0.0,0.0277777777777777,0.0555555555555555,0.0,0.0,0.0,6.743888888888891,0.0277777777777777,0.0555555555555555,0.0277777777777777,0.0,1.5,0.0833333333333333,0.0,27.666666666666668,75.20080321285141,2017
Wayne Hennessey,Crystal Palace,36,Goalkeeper,27,2430,0,0,0.0,0.037037037037037,0.0,0.074074074074074,0.0,0.0,0.0,6.742592592592592,0.0,0.074074074074074,0.0,0.0,0.5555555555555556,0.0,0.0,25.51851851851852,46.15384615384615,2017
Joselu,Newcastle,33,Forward,30,1716,4,1,1.5666666666666669,0.5333333333333333,0.2333333333333333,0.7666666666666667,0.1,0.6333333333333333,1.3666666666666667,6.742000000000001,0.7333333333333333,0.3666666666666666,1.0,0.0,1.1666666666666667,0.9,0.0666666666666666,19.766666666666666,62.731871838111296,2017
Cenk Tosun,Everton,32,Forward,14,991,5,0,1.3571428571428572,1.0714285714285714,0.2857142857142857,0.7857142857142857,0.6428571428571429,0.8571428571428571,2.357142857142857,6.741428571428571,0.4285714285714285,0.0714285714285714,1.7857142857142858,0.0,0.7857142857142857,0.7142857142857143,0.2857142857142857,18.785714285714285,70.34220532319392,2017
Etienne Capoue,Watford,35,Midfielder,23,1542,1,0,1.0,0.3478260869565217,0.5652173913043478,0.6956521739130435,0.0434782608695652,0.782608695652174,0.3478260869565217,6.740869565217391,1.8695652173913044,1.8695652173913044,0.9130434782608696,0.0,1.5217391304347827,1.2173913043478262,0.0434782608695652,38.04347826086956,82.39999999999999,2017
Michel Vorm,Tottenham,39,Goalkeeper,1,90,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.74,0.0,0.0,0.0,0.0,1.0,0.0,0.0,24.0,87.5,2017
Jack Cork,Burnley,34,Midfielder,38,3420,2,1,0.3947368421052631,0.5,0.8157894736842105,1.4210526315789471,0.0263157894736842,1.1578947368421053,1.763157894736842,6.739736842105264,1.5789473684210529,1.0789473684210529,0.6052631578947368,0.0263157894736842,2.131578947368421,1.105263157894737,0.3947368421052631,41.68421052631579,80.61868686868688,2017
Will Hughes,Watford,28,Midfielder,15,995,2,3,0.8,1.1333333333333333,0.4666666666666667,1.4,0.0666666666666666,1.4666666666666666,1.3333333333333333,6.736666666666666,2.2666666666666666,1.0,1.2666666666666666,0.0,0.4,0.6666666666666666,0.0666666666666666,26.866666666666667,79.65260545905707,2017
Joao Mario,West Ham,30,Midfielder,13,1027,2,1,1.2307692307692308,1.2307692307692308,1.3076923076923077,1.5384615384615383,0.0,1.3846153846153846,2.6923076923076925,6.7361538461538455,1.0769230769230769,0.6923076923076923,1.0769230769230769,0.0,0.2307692307692307,1.0,0.0,33.76923076923077,81.32118451025056,2017
Ayoze Perez,Newcastle,30,Forward,36,2497,8,5,1.6666666666666667,1.0,0.8888888888888888,1.4722222222222223,0.3888888888888889,1.9444444444444444,2.388888888888889,6.735555555555554,1.0833333333333333,0.6666666666666666,1.0,0.0,0.6666666666666666,1.1666666666666667,0.0277777777777777,19.944444444444443,71.3091922005571,2017
Mathew Ryan,Brighton,31,Goalkeeper,38,3420,0,0,0.0,0.0,0.0,0.0263157894736842,0.0,0.0,0.0263157894736842,6.735263157894737,0.0,0.0789473684210526,0.0,0.0,0.6052631578947368,0.0789473684210526,0.0,27.710526315789476,47.95821462488129,2017
Matt Phillips,WBA,32,Midfielder,30,2097,2,2,0.9333333333333332,1.1,1.5,0.4333333333333333,0.3666666666666666,1.4666666666666666,1.5666666666666669,6.733999999999997,0.9,0.8,0.4666666666666667,0.0,0.8666666666666667,0.6333333333333333,0.0333333333333333,16.566666666666666,72.63581488933602,2017
Lewis Cook,Bournemouth,26,Midfielder,29,2239,0,2,0.6206896551724138,0.9655172413793104,1.7241379310344829,0.6896551724137931,0.0344827586206896,1.3448275862068966,1.2758620689655171,6.733793103448276,2.310344827586207,1.206896551724138,1.137931034482759,0.0344827586206896,0.7241379310344828,1.4827586206896552,0.4137931034482758,42.3448275862069,79.39739413680782,2017
Ilkay Gundogan,Man City,32,Midfielder,30,1510,4,1,1.1666666666666667,0.6666666666666666,0.8666666666666667,0.6333333333333333,0.0,0.6666666666666666,1.1333333333333333,6.731666666666666,0.9,0.5333333333333333,0.4666666666666667,0.0,0.3333333333333333,0.9333333333333332,0.0333333333333333,46.73333333333333,91.72610556348074,2017
Martin Dubravka,Newcastle,34,Goalkeeper,12,1080,0,0,0.0,0.0,0.0,0.1666666666666666,0.0,0.0,0.0,6.729166666666667,0.0,0.0,0.0,0.0,0.75,0.0,0.0,26.33333333333333,54.11392405063291,2017
Adam Smith,Bournemouth,32,Defender,27,2069,1,3,0.4814814814814814,0.8148148148148148,1.0740740740740742,1.4444444444444444,0.037037037037037,0.6296296296296297,1.148148148148148,6.728148148148149,1.8148148148148149,1.148148148148148,0.8518518518518519,0.1481481481481481,2.074074074074074,1.0740740740740742,0.2962962962962963,33.77777777777778,82.34649122807018,2017
Leighton Baines,Everton,38,Defender,22,1910,2,3,0.3181818181818182,1.0909090909090908,0.3636363636363636,0.7727272727272727,0.0454545454545454,0.4545454545454545,0.4090909090909091,6.726363636363636,1.1363636363636365,1.1363636363636365,0.3181818181818182,0.1363636363636363,2.136363636363636,0.2272727272727272,0.2727272727272727,34.27272727272727,80.10610079575596,2017
Andrew Surman,Bournemouth,37,Midfielder,25,1852,2,5,0.72,0.64,0.52,0.56,0.04,0.52,0.6,6.726,0.64,0.64,0.36,0.08,1.96,0.68,0.48,47.08,84.36703483432456,2017
Erik Pieters,Stoke,35,Defender,31,2720,0,1,0.0967741935483871,0.4193548387096774,0.2903225806451613,0.935483870967742,0.064516129032258,0.6129032258064516,0.9032258064516128,6.725806451612904,2.290322580645161,1.967741935483871,1.870967741935484,0.3225806451612903,3.3870967741935485,0.8709677419354839,0.8064516129032258,32.193548387096776,71.7434869739479,2017
Dominic Calvert-Lewin,Everton,26,Forward,32,1876,4,6,1.34375,0.625,0.65625,0.84375,0.46875,1.25,2.1875,6.721562499999999,0.46875,0.3125,1.34375,0.0,0.6875,0.40625,0.03125,15.40625,60.85192697768763,2017
Ryan Fraser,Bournemouth,29,Midfielder,26,2010,5,3,1.1538461538461535,1.6153846153846154,0.3846153846153846,1.7307692307692308,0.0384615384615384,0.6923076923076923,1.3846153846153846,6.70692307692308,0.4230769230769231,0.6538461538461539,0.2307692307692307,0.1153846153846153,1.1153846153846154,0.5,0.1538461538461538,31.384615384615383,76.59313725490196,2017
Zanka,Huddersfield,33,Defender,38,3420,0,2,0.3421052631578947,0.2368421052631578,0.0789473684210526,0.2368421052631578,0.0526315789473684,0.0,0.3157894736842105,6.705000000000001,1.4473684210526316,2.0,1.1842105263157894,0.8157894736842105,6.342105263157895,0.6842105263157895,0.5263157894736842,41.078947368421055,76.74567584881487,2017
Jonjo Shelvey,Newcastle,31,Midfielder,30,2269,1,3,1.4,1.3666666666666667,0.7666666666666667,0.2666666666666666,0.0,0.6333333333333333,0.7666666666666667,6.703666666666665,1.3,0.9333333333333332,0.7666666666666667,0.0,0.9333333333333332,0.6,0.1666666666666666,46.06666666666667,72.43125904486251,2017
Sam Byram,West Ham,29,Defender,5,247,0,0,0.8,0.4,0.4,0.2,0.2,0.0,1.0,6.702,1.8,1.8,0.8,0.0,2.4,1.0,0.4,16.8,58.333333333333336,2017
Bruno,Brighton,42,Defender,25,2018,0,0,0.08,0.4,0.6,0.32,0.0,0.32,0.52,6.701599999999997,1.2,1.52,0.76,0.08,2.4,0.32,0.44,38.92,82.01438848920863,2017
Ashley Williams,Everton,39,Defender,24,1835,1,0,0.5416666666666666,0.125,0.0833333333333333,0.1666666666666666,0.125,0.0416666666666666,0.2083333333333333,6.7,0.9583333333333334,1.5,1.0416666666666667,0.125,7.083333333333333,0.375,0.9583333333333334,30.5,80.73770491803278,2017
Alex Pritchard,Huddersfield,30,Midfielder,14,1003,1,1,1.4285714285714286,1.5,1.0,1.6428571428571428,0.0714285714285714,1.7142857142857142,2.0,6.698571428571429,1.3571428571428572,0.3571428571428571,0.3571428571428571,0.0,0.5714285714285714,0.7857142857142857,0.0714285714285714,24.571428571428573,71.51162790697676,2017
Loris Karius,Liverpool,30,Goalkeeper,19,1710,0,0,0.0,0.0,0.0,0.1578947368421052,0.0,0.0526315789473684,0.0,6.697894736842106,0.0,0.0526315789473684,0.1052631578947368,0.0,0.7894736842105263,0.0,0.0,27.42105263157895,67.17850287907869,2017
Kieran Gibbs,WBA,33,Defender,33,2831,0,1,0.2727272727272727,0.6666666666666666,0.7272727272727273,0.3333333333333333,0.0303030303030303,0.5454545454545454,0.6363636363636364,6.690909090909092,1.2424242424242424,1.4545454545454546,0.6666666666666666,0.2424242424242424,2.484848484848485,0.4242424242424242,0.3636363636363636,30.727272727272727,74.95069033530572,2017
